url,subject_id,if_malicious,malicious_guess,Present_Cue_Types_Guess,Website_Description,TrustWorthiness_Rating,Visual_Attractiveness_Rating,Comments
https://panoptes-uploads.zooniverse.org/production/subject_location/dca06857-7190-4df9-9972-48c547bcc4af.jpeg,52843164,False,Nothing Phishy Here,,"The website appears to be designed for an organization named 'Apartment Owners Association of California, Inc.', intended for members and interested parties. It provides options for membership benefits, rent collection, contractor and vendor contact, and property management tips. There is also a member login section and calls to action for joining AOA, advertising with AOA, and accessing forms and tenant screening information.",Moderately Trustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be designed for an organization named 'Apartment Owners Association of California, Inc.', intended for members and interested parties. It provides options for membership benefits, rent collection, contractor and vendor contact, and property management tips. There is also a member login section and calls to action for joining AOA, advertising with AOA, and accessing forms and tenant screening information."",
  ""Trustworthiness Rating"": ""Moderately Trustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/d6a233d2-df5f-4e86-988b-2045fc4ddaed.jpeg,52843194,False,Nothing Phishy Here,,"The image appears to show a professional and well-designed website layout for 'Cigna,' a well-known health service provider. It contains clear navigation options and a clean visual appearance. There are no obvious grammatical errors or spelling mistakes. The domain 'cigna.com' is consistent with Cigna's valid domain, and the presence of a secure HTTPS protocol suggests authenticity.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to show a professional and well-designed website layout for 'Cigna,' a well-known health service provider. It contains clear navigation options and a clean visual appearance. There are no obvious grammatical errors or spelling mistakes. The domain 'cigna.com' is consistent with Cigna's valid domain, and the presence of a secure HTTPS protocol suggests authenticity."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/f0b045a4-19b9-48e8-a0d5-d2e364b61330.jpeg,52843196,False,Nothing Phishy Here,,"The website appears professional and is consistent with the branding of a known insurance company. It includes various product options and an area to get a quote, which is typical for an insurance company website.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears professional and is consistent with the branding of a known insurance company. It includes various product options and an area to get a quote, which is typical for an insurance company website."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/37a18c17-dbed-4445-a9e8-9b139b13429a.jpeg,52843198,False,Nothing Phishy Here,,"The website in the image appears to be an insurance provider's page highlighting open enrollment for individual marketplace plans. It features a clear layout, professional design, and calls to action that are commonly associated with legitimate insurance websites.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website in the image appears to be an insurance provider's page highlighting open enrollment for individual marketplace plans. It features a clear layout, professional design, and calls to action that are commonly associated with legitimate insurance websites."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/8bc90b77-9890-42e6-a608-54129b84bcee.jpeg,52843199,False,Nothing Phishy Here,,"The website presented in the image appears to be a professional layout for a financial services company. It includes clear navigation options, calls to action such as 'Get started', and additional services and advice offerings. The website's design is modern and aligns with what might be expected from an established financial institution.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website presented in the image appears to be a professional layout for a financial services company. It includes clear navigation options, calls to action such as 'Get started', and additional services and advice offerings. The website's design is modern and aligns with what might be expected from an established financial institution."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/d7ff0860-5db2-41ba-b8db-ea9ace12e20c.jpeg,52843207,False,Nothing Phishy Here,,"The website appears to be a legitimate promotional page for an insurance company, offering a discount on car and home insurance with a limited-time offer. The website features customer ratings for their car insurance product, which adds to the authenticity of the page.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a legitimate promotional page for an insurance company, offering a discount on car and home insurance with a limited-time offer. The website features customer ratings for their car insurance product, which adds to the authenticity of the page."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/485c3d11-4b65-4916-b16d-73e206f7e07c.jpeg,52843208,False,Nothing Phishy Here,,"The image shows a webpage for insurance products with a professional layout, clear navigation, and a straightforward quote tool. It also displays a COVID-19 update banner, customer service information, and a phone number for contact.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a webpage for insurance products with a professional layout, clear navigation, and a straightforward quote tool. It also displays a COVID-19 update banner, customer service information, and a phone number for contact."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/7c5842a3-e96e-4900-b45b-800e35978499.jpeg,52843209,False,Nothing Phishy Here,,"The image shows a URL in the address bar of a web browser. The domain 'tokiomarine-nichido.co.jp' is presumably indicative of the Tokio Marine & Nichido Fire Insurance company, a legitimate and well-known insurance firm in Japan.",Very Trustworthy,Cannot be determined,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a URL in the address bar of a web browser. The domain 'tokiomarine-nichido.co.jp' is presumably indicative of the Tokio Marine & Nichido Fire Insurance company, a legitimate and well-known insurance firm in Japan."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Cannot be determined""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/fee7ddc0-bcf5-4629-8b91-bc8fab8bb81a.jpeg,52843210,False,Nothing Phishy Here,,"The image appears to show a professional and well-designed website interface for an entity named 'EQUITABLE'. It has a clear, high-quality photograph and the design seems coherent with contemporary web design practices for financial or related institutions. The presence of a privacy policy link and a cookie consent feature are common characteristics of legitimate websites.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to show a professional and well-designed website interface for an entity named 'EQUITABLE'. It has a clear, high-quality photograph and the design seems coherent with contemporary web design practices for financial or related institutions. The presence of a privacy policy link and a cookie consent feature are common characteristics of legitimate websites."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/87a9d2de-b424-4007-8fc5-8e2fd1a91ef8.jpeg,52843216,False,Nothing Phishy Here,,"The website appears to be a legitimate insurance company's web page, featuring a promotional offer of 10% Auto Premium Relief Credit for new and current customers. The layout is professional, with a clear navigation menu, a contact option, a search function, and a sign-in/up button. A visual banner displays the promotional message alongside an image of a couple enjoying an outdoor scene with a car, which aligns with the automotive insurance context.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a legitimate insurance company's web page, featuring a promotional offer of 10% Auto Premium Relief Credit for new and current customers. The layout is professional, with a clear navigation menu, a contact option, a search function, and a sign-in/up button. A visual banner displays the promotional message alongside an image of a couple enjoying an outdoor scene with a car, which aligns with the automotive insurance context."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ea628d88-0466-4c2d-9479-40d33a4b0d66.jpeg,52843217,False,Nothing Phishy Here,,"The website appears to be a professional page dedicated to employee benefits information. It has a clear headline, neatly organized menu options, and a reassuring color palette. The layout is typical of corporate or informational websites aimed at providing details and guidance on employee benefits.",Quite Trustworthy,Quite Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional page dedicated to employee benefits information. It has a clear headline, neatly organized menu options, and a reassuring color palette. The layout is typical of corporate or informational websites aimed at providing details and guidance on employee benefits."",
  ""TrustWorthiness Rating"": ""Quite Trustworthy"",
  ""Visual Attractiveness Rating"": ""Quite Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/2ecee06b-c4e9-442f-a04a-f9a5f844bd7b.jpeg,52843218,False,Nothing Phishy Here,,"The website presented in the image appears to be a professional insurance company site with a clean layout, clear call-to-action buttons, and relevant information regarding insurance services.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website presented in the image appears to be a professional insurance company site with a clean layout, clear call-to-action buttons, and relevant information regarding insurance services."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/f8d24164-08e3-4671-9d42-998df0d98d79.jpeg,52843219,False,Nothing Phishy Here,,"The screenshot shows a webpage with a minimalistic design, which includes a list of links such as 'A Message From Warren E. Buffet', 'Annual & Interim Reports', 'News Releases', and several others related to the company Berkshire Hathaway Inc. There is a reference to GEICO as well with an advertisement for car insurance rates. The webpage has an official tone and relates to the corporate activities of Berkshire Hathaway.",Trustworthy,Visually Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The screenshot shows a webpage with a minimalistic design, which includes a list of links such as 'A Message From Warren E. Buffet', 'Annual & Interim Reports', 'News Releases', and several others related to the company Berkshire Hathaway Inc. There is a reference to GEICO as well with an advertisement for car insurance rates. The webpage has an official tone and relates to the corporate activities of Berkshire Hathaway."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/cbcafb60-9551-4256-82d3-b33d84da3ce9.jpeg,52843224,False,Nothing Phishy Here,,"The website displayed appears to be a legitimate page belonging to Allstate, a known insurance company. It includes options for various types of insurance, a clear domain name that matches the company, and a professional design that fits the standard for a corporate site.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website displayed appears to be a legitimate page belonging to Allstate, a known insurance company. It includes options for various types of insurance, a clear domain name that matches the company, and a professional design that fits the standard for a corporate site."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/0c50a53f-5d07-42e2-bfff-175a79238dde.jpeg,52843226,False,Nothing Phishy Here,,"The website in the image seems to be professionally designed with a clear layout, coherent color scheme, and high-quality visuals. It features readily accessible navigation options and appears to pertain to a legitimate insurance company.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website in the image seems to be professionally designed with a clear layout, coherent color scheme, and high-quality visuals. It features readily accessible navigation options and appears to pertain to a legitimate insurance company."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/11eaab19-8388-40af-a158-d13b15a823ff.jpeg,52843227,False,Nothing Phishy Here,,"The website displayed in the image appears to be an official page belonging to National General Insurance. It has various sections for insurance types and customer service options. The page includes areas to log in, make payments, report a claim, and request a quote, along with customer testimonials.",Trustworthy,Visually Attractive,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website displayed in the image appears to be an official page belonging to National General Insurance. It has various sections for insurance types and customer service options. The page includes areas to log in, make payments, report a claim, and request a quote, along with customer testimonials."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/0c48c23a-745a-4bc1-a35e-77388798df1e.jpeg,52843228,False,Nothing Phishy Here,,"The website appears to be a professional financial services portal, complete with a secure HTTPS protocol, clearly marked sections for account access, customer support, and company information. The presence of a privacy policy link and the announcement regarding navigation of COVID-19 imply attention to current events and user data safety.",Very Trustworthy,Visually Attractive,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional financial services portal, complete with a secure HTTPS protocol, clearly marked sections for account access, customer support, and company information. The presence of a privacy policy link and the announcement regarding navigation of COVID-19 imply attention to current events and user data safety."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/51699621-6a52-480a-93e7-d7833036c538.jpeg,52843230,False,Nothing Phishy Here,,"The image appears to show a legitimate website with a secure HTTPS protocol and a recognizable brand name. There is a clear navigation menu, a search bar, and a button to create an account or log in. The website also has an announcement regarding the brand's response to COVID-19, which is a common feature on authentic websites during a pandemic. The domain in the URL matches the brand name, suggesting that the domain is valid.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to show a legitimate website with a secure HTTPS protocol and a recognizable brand name. There is a clear navigation menu, a search bar, and a button to create an account or log in. The website also has an announcement regarding the brand's response to COVID-19, which is a common feature on authentic websites during a pandemic. The domain in the URL matches the brand name, suggesting that the domain is valid."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/3ebbedd9-b86b-47f6-bd54-4d4b1562451e.jpeg,52843235,False,Nothing Phishy Here,,"The website in the image appears to be a legitimate page from Mutual of Omaha, which is a well-known insurance and financial services company. The layout, design, and content presented all align with what would be expected from an official corporate page. Features such as clear navigation, a secure connection indicated by HTTPS, and professional visuals are apparent.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website in the image appears to be a legitimate page from Mutual of Omaha, which is a well-known insurance and financial services company. The layout, design, and content presented all align with what would be expected from an official corporate page. Features such as clear navigation, a secure connection indicated by HTTPS, and professional visuals are apparent."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/276fef32-04bf-411d-9fe6-04b10b435bc8.jpeg,52843200,False,Nothing Phishy Here,,"The design and flow of the website appear professional and consistent with what might be expected from a legitimate healthcare company's webpage. The layout is clean, and the navigational elements are in place with clear options for different types of users.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": false,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": false,
    ""Other Phishy Findings"": false
  },
  ""Website Description"": ""The design and flow of the website appear professional and consistent with what might be expected from a legitimate healthcare company's webpage. The layout is clean, and the navigational elements are in place with clear options for different types of users."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/d4d52cb7-6d2e-432c-b3dc-57aa91e61113.jpeg,52843236,False,Nothing Phishy Here,,"The website screenshot presents a professional design, coherent layout, and clear navigational elements which are typical of legitimate corporate sites. There is no evidence of poor spelling or grammar, and the domain name displayed in the URL bar matches the expected domain for the named organization. The presence of an HTTPS protocol indicates a secure connection, and the branding appears to be consistent with the legitimate entity.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": {},
  ""Website Description"": ""The website screenshot presents a professional design, coherent layout, and clear navigational elements which are typical of legitimate corporate sites. There is no evidence of poor spelling or grammar, and the domain name displayed in the URL bar matches the expected domain for the named organization. The presence of an HTTPS protocol indicates a secure connection, and the branding appears to be consistent with the legitimate entity."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/66d9af6a-f53d-4f9c-b5ce-6d5997d6ab4f.jpeg,52843237,False,Nothing Phishy Here,,"The website presented in the image seems to be a professional financial services website, offering personal and business insurance solutions. It has a clean and organized layout with navigation for different categories such as 'Insurance & protection', 'Investing & retirement', 'Banking & borrowing', 'Life events & planning', and options to 'Claims' and 'Pay a bill'. There is also a notice about the website using cookies, which is commonplace for legitimate websites. The presence of an active SSL certificate (https://) and a recognizable domain name suggests authenticity.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website presented in the image seems to be a professional financial services website, offering personal and business insurance solutions. It has a clean and organized layout with navigation for different categories such as 'Insurance & protection', 'Investing & retirement', 'Banking & borrowing', 'Life events & planning', and options to 'Claims' and 'Pay a bill'. There is also a notice about the website using cookies, which is commonplace for legitimate websites. The presence of an active SSL certificate (https://) and a recognizable domain name suggests authenticity."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/0dcbc77c-6b9e-4998-8853-746d4ca9b15e.jpeg,52843238,False,Nothing Phishy Here,,"The website in the image appears to be a legitimate page for a health insurance provider, with a clean design, professionally placed elements and a clear call to action for Medicare plans. Features like the navigation menu, search bar, and clear contact information are present, which are typical of genuine organization websites.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website in the image appears to be a legitimate page for a health insurance provider, with a clean design, professionally placed elements and a clear call to action for Medicare plans. Features like the navigation menu, search bar, and clear contact information are present, which are typical of genuine organization websites."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/b97be160-ce52-42e5-bcee-ff576888a24f.jpeg,52843239,False,Nothing Phishy Here,,"The website appears to be professionally designed with a consistent color scheme and clear navigation options. The use of a recognizable logo suggests the site is related to the 'Blue Cross' brand. Additionally, there are no obvious spelling or grammatical errors. The domain in the address bar seems to match the expected domain for Blue Cross Canada, which provides a sense of legitimacy.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be professionally designed with a consistent color scheme and clear navigation options. The use of a recognizable logo suggests the site is related to the 'Blue Cross' brand. Additionally, there are no obvious spelling or grammatical errors. The domain in the address bar seems to match the expected domain for Blue Cross Canada, which provides a sense of legitimacy."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/2ee7a890-22ec-45ca-9e0a-f514d74a0fda.jpeg,52843246,False,Nothing Phishy Here,,"The image shows a website that appears to be for an insurance company named 'The Hartford'. It has sections for Auto, Home, Business, Employee Benefits, and About. There is also a 'Get a Quote' section with a form to enter a Zip Code and buttons for starting a new quote or retrieving a saved quote.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a website that appears to be for an insurance company named 'The Hartford'. It has sections for Auto, Home, Business, Employee Benefits, and About. There is also a 'Get a Quote' section with a form to enter a Zip Code and buttons for starting a new quote or retrieving a saved quote."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/95fab890-3319-47be-a0fb-7b629c8e18b8.jpeg,52843247,False,Nothing Phishy Here,,"The website appears to be a promotional page for Groupon deals with a clear call to action for users to sign up and save on deals. It features a structured layout with product offers and ratings that contribute to its legitimacy. There is also a clear privacy policy and option to unsubscribe, which are common practices for legitimate websites.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a promotional page for Groupon deals with a clear call to action for users to sign up and save on deals. It features a structured layout with product offers and ratings that contribute to its legitimacy. There is also a clear privacy policy and option to unsubscribe, which are common practices for legitimate websites."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/77487138-1fe1-4bbd-b1e5-e8af3781a931.jpeg,52843248,False,Nothing Phishy Here,,The image depicts a standard error page indicating a '524 A Timeout Occurred' message. This is a common error seen on websites when a server fails to respond in time.,Neutral,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image depicts a standard error page indicating a '524 A Timeout Occurred' message. This is a common error seen on websites when a server fails to respond in time."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/91c292d2-122a-4e02-8f3e-4ad4632031f1.jpeg,52843250,False,Nothing Phishy Here,,"The website appears to be professionally designed, featuring a clean and modern interface with clear navigation options such as 'Members,' 'Employers,' 'Brokers,' and 'Health & Gov't Markets.' It includes elements such as log-in functionality, language settings, and appears to provide information and services related to vision care, insurance plans, and wellness. The domain https://www.vsp.com correlates with the branding of the website, suggesting that it is the official site for a vision care provider.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be professionally designed, featuring a clean and modern interface with clear navigation options such as 'Members,' 'Employers,' 'Brokers,' and 'Health & Gov't Markets.' It includes elements such as log-in functionality, language settings, and appears to provide information and services related to vision care, insurance plans, and wellness. The domain https://www.vsp.com correlates with the branding of the website, suggesting that it is the official site for a vision care provider."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/7c33b3ea-2522-41a5-9697-9b56afbff80d.jpeg,52843251,False,Nothing Phishy Here,,"The website appears to belong to BlueCross BlueShield of North Carolina, a legitimate health insurance provider. The interface looks professional with a clear navigation menu, company logo, and relevant health insurance content. It includes secure elements like HTTPS in the URL, suggesting encryption and a focus on user security.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to belong to BlueCross BlueShield of North Carolina, a legitimate health insurance provider. The interface looks professional with a clear navigation menu, company logo, and relevant health insurance content. It includes secure elements like HTTPS in the URL, suggesting encryption and a focus on user security."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/02345f5b-fb88-4765-8293-5b304a8d3432.jpeg,52843257,False,Nothing Phishy Here,,"The website appears professional with a clear layout, indicative of an established financial services company. It provides options for various financial services and includes standard elements such as navigation for different user types and a search bar, suggesting a legitimate user interface designed for customer experience.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears professional with a clear layout, indicative of an established financial services company. It provides options for various financial services and includes standard elements such as navigation for different user types and a search bar, suggesting a legitimate user interface designed for customer experience."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/10469bc8-f73e-47eb-b391-d989a5f6aadd.jpeg,52843258,False,Nothing Phishy Here,,"The image appears to be a screenshot of a professional and well-designed website, which displays a message about Manulife remembering fallen heroes with Canadian flags. The site seems to share legitimate News and Corporate information, and includes clear navigation options.",Very Trustworthy,Very Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a professional and well-designed website, which displays a message about Manulife remembering fallen heroes with Canadian flags. The site seems to share legitimate News and Corporate information, and includes clear navigation options."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Very Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/e984fe69-0b6d-4435-8226-79c647e7d6dc.jpeg,52843260,False,Nothing Phishy Here,,"The image depicts a browser window with an error message stating '524 A Timeout Occurred', indicating that the requested URL has taken too long to respond. There are no obvious signs of phishing such as invalid domain, poor spelling or grammar, appeals to action, potentially malicious links, or other suspicious elements. This appears to be a genuine error message from a web server.",Cannot Be Determined,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image depicts a browser window with an error message stating '524 A Timeout Occurred', indicating that the requested URL has taken too long to respond. There are no obvious signs of phishing such as invalid domain, poor spelling or grammar, appeals to action, potentially malicious links, or other suspicious elements. This appears to be a genuine error message from a web server."",
  ""TrustWorthiness Rating"": ""Cannot Be Determined"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
