url,subject_id,if_malicious,malicious_guess,Present_Cue_Types_Guess,Website_Description,TrustWorthiness_Rating,Visual_Attractiveness_Rating,Comments
https://panoptes-uploads.zooniverse.org/production/subject_location/6b5821e8-b39c-4cd3-8afc-e0a5e631dc0e.jpeg,52843317,False,Nothing Phishy Here,,"The webpage appears to be from a legitimate health insurance provider named Bupa. It displays a cookie consent banner and options to learn more about their services such as 'Global health insurance.' There are also links to various sections of the site like Newsroom, Careers, and Contact us, along with a privacy policy which contributes to its legitimacy.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The webpage appears to be from a legitimate health insurance provider named Bupa. It displays a cookie consent banner and options to learn more about their services such as 'Global health insurance.' There are also links to various sections of the site like Newsroom, Careers, and Contact us, along with a privacy policy which contributes to its legitimacy."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/f8e4cb20-39f0-45ea-bf97-f9fd89e65e6c.jpeg,52843319,False,Nothing Phishy Here,,"The image shows what appears to be a professional website for an organization named 'NAIFA California', featuring a clean design with accessible menu options for navigation and prominent calls-to-action for membership. The site includes recognizable landmarks and symbols of California which gives it an authentic regional feel.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows what appears to be a professional website for an organization named 'NAIFA California', featuring a clean design with accessible menu options for navigation and prominent calls-to-action for membership. The site includes recognizable landmarks and symbols of California which gives it an authentic regional feel."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/eac66d4a-c6e6-4f65-8ce9-3a68af619576.jpeg,52843323,False,Nothing Phishy Here,,A blank white webpage with a URL displayed within the address bar.,Neutral,Very Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""A blank white webpage with a URL displayed within the address bar."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/683b7a7d-3014-4766-8c40-22c4b85890aa.jpeg,52843326,False,Nothing Phishy Here,,"The image appears to be of a professional website for the Florida Association of Health Underwriters (FAHU) advertising an educational symposium and networking event. This is indicated by the clear display of the event details, dates, and location along with organizational information and navigation options at the top. There is also a secure HTTPS protocol shown in the address bar.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be of a professional website for the Florida Association of Health Underwriters (FAHU) advertising an educational symposium and networking event. This is indicated by the clear display of the event details, dates, and location along with organizational information and navigation options at the top. There is also a secure HTTPS protocol shown in the address bar."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a3dfc082-cb75-4a28-b914-1d2da3c80838.jpeg,52843329,False,Nothing Phishy Here,,"The website appears to be a professional page for a health care accreditation organization, presenting a clear message about their services with a request for a quote.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional page for a health care accreditation organization, presenting a clear message about their services with a request for a quote."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c3b5a0b9-7e23-4032-b6ce-b9922f0d6f98.jpeg,52843330,False,Nothing Phishy Here,,"The website appears to be a healthcare provider offering services like flu shots. It includes tabs for various stakeholders, such as members, providers, and the community, along with contact information.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a healthcare provider offering services like flu shots. It includes tabs for various stakeholders, such as members, providers, and the community, along with contact information."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6353e669-d27e-4245-a68e-dd2cce9a9b38.jpeg,52843331,False,Nothing Phishy Here,,A browser displaying a standard HTTP 404 error message indicating that the requested resource is not found.,Neutral,Very Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""A browser displaying a standard HTTP 404 error message indicating that the requested resource is not found."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/bcc72a07-4519-423b-b4ad-2377530df29f.jpeg,52843333,False,Nothing Phishy Here,,"The image shows a web browser displaying a map of the world with the instruction to 'Please choose your desired content location.' The URL 'https://www.limra.com' is visible in the address bar, suggesting that it might be a selection tool for regional content on the website.",Trustworthy,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a web browser displaying a map of the world with the instruction to 'Please choose your desired content location.' The URL 'https://www.limra.com' is visible in the address bar, suggesting that it might be a selection tool for regional content on the website."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a2f5a09a-ba61-4ad5-9fce-d8eb260ac7b3.jpeg,52843336,False,Nothing Phishy Here,,"The image displays a webpage error message stating '524 A Timeout Occurred' with an apology for the inconvenience, suggesting a server-side error causing a timeout.",Neutral,Very Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image displays a webpage error message stating '524 A Timeout Occurred' with an apology for the inconvenience, suggesting a server-side error causing a timeout."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/db8f5514-8dcb-4588-811d-08d7426d92f7.jpeg,52843480,False,Nothing Phishy Here,,"The image appears to show a professional website for a health insurance network provider. It displays information about their products, values, and there's a section keeping users informed about COVID-19 resources. There are also log-in options and links for locating a provider or creating a directory.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to show a professional website for a health insurance network provider. It displays information about their products, values, and there's a section keeping users informed about COVID-19 resources. There are also log-in options and links for locating a provider or creating a directory."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/63fc49bf-3421-4770-8269-583e3fe7b922.jpeg,52843484,False,Nothing Phishy Here,,"The website displayed in the image appears to be targeted towards maternal care, with various images that showcase baby care, pregnancy, healthy eating, and family. The website’s name 'CareNine' suggests a focus on maternal and child health services.",Neutral,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website displayed in the image appears to be targeted towards maternal care, with various images that showcase baby care, pregnancy, healthy eating, and family. The website’s name 'CareNine' suggests a focus on maternal and child health services."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/13f91b83-8ebf-4185-9668-145c3ca33172.jpeg,52843487,False,Nothing Phishy Here,,"The website displays a 524 error message, which typically indicates a timeout occurred because the server did not receive a timely response from another server. This is a common error when a web server is unable to communicate with a content delivery network (CDN).",Neutral,Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website displays a 524 error message, which typically indicates a timeout occurred because the server did not receive a timely response from another server. This is a common error when a web server is unable to communicate with a content delivery network (CDN)."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a1941f13-b2c9-482a-a06d-73910a1ad60d.jpeg,52843488,False,Nothing Phishy Here,,"The website appears to be a legitimate healthcare provider's page, offering information related to medical plans, coverage, physician searches, and also displays a COVID-19 alert message.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a legitimate healthcare provider's page, offering information related to medical plans, coverage, physician searches, and also displays a COVID-19 alert message."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6bbd0b61-1e13-4ccf-8c8c-3cc842b60f23.jpeg,52843490,False,Nothing Phishy Here,,"The image shows a webpage announcing that 2021 MDRT membership is open. It has a clear and professional layout with a navigation bar at the top for various sections of the site such as ABOUT MDRT, MEMBERSHIP, MEETINGS, RESOURCE ZONE, and MY MDRT. There's also a login section and a button to check application status. The webpage features the MDRT logo and has an HTTPS URL displayed, suggesting a secure connection.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a webpage announcing that 2021 MDRT membership is open. It has a clear and professional layout with a navigation bar at the top for various sections of the site such as ABOUT MDRT, MEMBERSHIP, MEETINGS, RESOURCE ZONE, and MY MDRT. There's also a login section and a button to check application status. The webpage features the MDRT logo and has an HTTPS URL displayed, suggesting a secure connection."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/3d8d39f6-7d82-4fdd-97c6-836be2962c22.jpeg,52843491,False,Nothing Phishy Here,,"The image appears to be a screenshot of a professional website, specifically for an organization named 'CAHU'. It displays a navigation bar with various sections like ABOUT US, MEMBERSHIP, EVENTS, etc. There's a featured content section with a caption 'CAHU LEGISLATIVE PROGRAM' and a call to action that says 'Learn More'. A photograph of a group of professionals in a meeting or conference setting is used as a background image.",Trustworthy,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a professional website, specifically for an organization named 'CAHU'. It displays a navigation bar with various sections like ABOUT US, MEMBERSHIP, EVENTS, etc. There's a featured content section with a caption 'CAHU LEGISLATIVE PROGRAM' and a call to action that says 'Learn More'. A photograph of a group of professionals in a meeting or conference setting is used as a background image."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ab544042-fdac-4bf0-ac74-3a1097902807.jpeg,52843493,False,Nothing Phishy Here,,"The website appears to be a professional portal for a health benefits company, offering solutions for various aspects of health management, such as benefits management, advisory services, care solutions, analytics, and network solutions.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional portal for a health benefits company, offering solutions for various aspects of health management, such as benefits management, advisory services, care solutions, analytics, and network solutions."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/b196c737-8712-4945-bd77-ccc5a8f95d51.jpeg,52843495,False,Nothing Phishy Here,,"The image appears to be a screenshot of the H&M retail website, showing a selection menu for different regions and countries, supporting multi-language options.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the H&M retail website, showing a selection menu for different regions and countries, supporting multi-language options."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/61b91c5b-bb53-4bd1-acc4-b39dfdb05918.jpeg,52843496,False,Nothing Phishy Here,,"The website appears to be displaying a 524 error, which is a common timeout error that occurs when a server does not receive a timely response from another server.",Neutral,Very Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be displaying a 524 error, which is a common timeout error that occurs when a server does not receive a timely response from another server."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Very Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ee1790d2-bf36-4088-be9d-c484fd643f1d.jpeg,52843497,False,Nothing Phishy Here,,The website appears to be a login page for Delta Dental. It features a clean design with a logo and a form for email address and password entry. A disclaimer regarding authorized use and privacy is visible at the bottom.,Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a login page for Delta Dental. It features a clean design with a logo and a form for email address and password entry. A disclaimer regarding authorized use and privacy is visible at the bottom."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/031212ad-6c16-4aa6-9d8d-c15b29aae5c3.jpeg,52843499,False,Nothing Phishy Here,,"The website appears to be a professional corporate site related to CorVel, featuring information about a Quarterly Earnings Release Webcast. It includes a navigation menu with links to services, about the company, blog, contact information, and other standard sections typically found on corporate websites.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional corporate site related to CorVel, featuring information about a Quarterly Earnings Release Webcast. It includes a navigation menu with links to services, about the company, blog, contact information, and other standard sections typically found on corporate websites."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/36527c8d-5c71-40eb-ae3d-5f6eae9134f1.jpeg,52843500,False,Nothing Phishy Here,,"The website appears to be a corporate site for Concentra, focusing on occupational health with various service offerings such as physical therapy, physical exams, tests & screenings, onsite clinics, and a resource center. It also features a COVID-19 information banner.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a corporate site for Concentra, focusing on occupational health with various service offerings such as physical therapy, physical exams, tests & screenings, onsite clinics, and a resource center. It also features a COVID-19 information banner."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6b91914c-1abb-4f8b-ae6b-4d19fcb2c65e.jpeg,52843502,False,Nothing Phishy Here,,The image displays a web page with a 524 Timeout Error message.,Neutral,Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image displays a web page with a 524 Timeout Error message."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/3cdd6353-cf20-4d76-a409-d9ca1c1fa9bb.jpeg,52843503,False,Nothing Phishy Here,,"The website appears to be a professional association for individuals involved in brain injury and complex case management. It features navigation for about us, membership, finding a case manager, training events, news, and contact information. It also includes an option for members to login and a separate call-to-action encouraging visitors to become a member.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional association for individuals involved in brain injury and complex case management. It features navigation for about us, membership, finding a case manager, training events, news, and contact information. It also includes an option for members to login and a separate call-to-action encouraging visitors to become a member."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/14c43ea9-500a-4304-846b-67c2c810a166.jpeg,52843504,False,Nothing Phishy Here,,"The website appears to be an official page of an organization dedicated to long-term care insurance, providing information, resources, and education. It features navigation options for various stakeholders, such as producers, consumers, and employers.",Neutral,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be an official page of an organization dedicated to long-term care insurance, providing information, resources, and education. It features navigation options for various stakeholders, such as producers, consumers, and employers."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/39547e78-3d95-4e28-8a3d-b0dd2fa41de8.jpeg,52843506,False,Nothing Phishy Here,,"The website appears to be a health insurance provider's site, with professional design elements, clear information on services provided for individuals and families, group health plans, providers, and agents, as well as a COVID-19 update indicating ongoing support and measures.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a health insurance provider's site, with professional design elements, clear information on services provided for individuals and families, group health plans, providers, and agents, as well as a COVID-19 update indicating ongoing support and measures."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/96178fea-a670-4582-82ac-da4ebd24313e.jpeg,52843507,False,Nothing Phishy Here,,"The website appears to be a professional business site for a company named Barbara A. Brody & Associates, Ltd., which specializes in Medical Management and Health Care Solutions since 1992. The site presents information about the services offered and includes a contact phone number.",Neutral,Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional business site for a company named Barbara A. Brody & Associates, Ltd., which specializes in Medical Management and Health Care Solutions since 1992. The site presents information about the services offered and includes a contact phone number."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/e0a7f001-bc1e-4eec-8da9-3b11b4985b4b.jpeg,52843509,False,Nothing Phishy Here,,"The image shows a website claiming to be from an organization named USBA, expressing commitment to serving those serving the nation, along with a notice about COVID-19. There is a clear navigation menu, a professional layout, and a secure HTTPS protocol displayed in the URL.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a website claiming to be from an organization named USBA, expressing commitment to serving those serving the nation, along with a notice about COVID-19. There is a clear navigation menu, a professional layout, and a secure HTTPS protocol displayed in the URL."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c5eb376f-1b20-4aa7-bc56-4d3ea9a4db24.jpeg,52843510,False,Nothing Phishy Here,,"The website appears to be a professional page related to the American Managed Care Pharmacy (AMCP). It displays information about an e-Learning program and a featured training program with dates that have already passed, suggesting the screenshot is not current.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional page related to the American Managed Care Pharmacy (AMCP). It displays information about an e-Learning program and a featured training program with dates that have already passed, suggesting the screenshot is not current."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/2c89a13a-d5b0-4899-8cbf-9c72e196aeef.jpeg,52843512,False,Nothing Phishy Here,,"The image displays a web browser showing a standard error message indicating a '524 A Timeout Occurred' error. This suggests that there is a gateway timeout issue, which commonly occurs when a web server takes too long to respond, and the issue lies with the server's performance or connectivity.",Neutral,Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image displays a web browser showing a standard error message indicating a '524 A Timeout Occurred' error. This suggests that there is a gateway timeout issue, which commonly occurs when a web server takes too long to respond, and the issue lies with the server's performance or connectivity."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/aeed7128-2fc2-4728-9325-46f9061bbc87.jpeg,52843513,False,Nothing Phishy Here,,"The image appears to be a screenshot of a health insurance provider's website, specifically advertising the Medicare annual election period with dates and a call-to-action button.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a health insurance provider's website, specifically advertising the Medicare annual election period with dates and a call-to-action button."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c158ab8d-6454-45ef-b4b6-219aeb498184.jpeg,52843514,False,Nothing Phishy Here,,"The image appears to be a screenshot of a professional medical or health-related website with a focus on a partnership-oriented care model, boasting a high provider satisfaction rating. It includes a navigation menu, clear branding, and a secure HTTPS protocol which often indicates an authentic website.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a professional medical or health-related website with a focus on a partnership-oriented care model, boasting a high provider satisfaction rating. It includes a navigation menu, clear branding, and a secure HTTPS protocol which often indicates an authentic website."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c8a6b8ec-b43b-457d-a0d9-e86b7a050050.jpeg,52843516,False,Nothing Phishy Here,,"The website appears to be a professional healthcare insurance provider with a clear layout and pertinent information available such as options for login, downloads, hospital networks, blog and contact information. It displays a family image that suggests a focus on health insurance for families.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional healthcare insurance provider with a clear layout and pertinent information available such as options for login, downloads, hospital networks, blog and contact information. It displays a family image that suggests a focus on health insurance for families."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c2b99982-e40c-4bc4-a3a8-4349dd1418dc.jpeg,52843517,False,Nothing Phishy Here,,"The website appears to be a professional provider network that offers healthcare services. It contains standard navigation options such as Home, About Us, and Contact Us. The webpage announces a change in logo, address, and fax number, suggesting an update or rebranding effort.",Neutral,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional provider network that offers healthcare services. It contains standard navigation options such as Home, About Us, and Contact Us. The webpage announces a change in logo, address, and fax number, suggesting an update or rebranding effort."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/5a80f9fb-47ac-4806-b2d3-7e59c470fd00.jpeg,52843518,False,Nothing Phishy Here,,"The snapshot appears to be of a professional healthcare website presenting a welcome message and options for learning more about the company, finding a doctor or pharmacy, and registering or signing in. It displays corporate branding, links to important information, and a notification about a Coronavirus chatbot.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The snapshot appears to be of a professional healthcare website presenting a welcome message and options for learning more about the company, finding a doctor or pharmacy, and registering or signing in. It displays corporate branding, links to important information, and a notification about a Coronavirus chatbot."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6d65308a-c9f1-44e6-afe3-f41ac94168eb.jpeg,52843519,False,Nothing Phishy Here,,"The website is presented as a professional consultancy firm specializing in health policy and strategy. The site includes navigation options, a brief introduction of services offered, and mentions of clients served. A professional photograph linked to media coverage is featured, adding to the site credibility.",Trustworthy,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website is presented as a professional consultancy firm specializing in health policy and strategy. The site includes navigation options, a brief introduction of services offered, and mentions of clients served. A professional photograph linked to media coverage is featured, adding to the site credibility."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a57116b7-2412-4fad-8ec3-64433e3abb88.jpeg,52843521,False,Nothing Phishy Here,,The image depicts a web browser with a URL 'https://www.liam.org.my' visible in the address bar.,Neutral,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image depicts a web browser with a URL 'https://www.liam.org.my' visible in the address bar."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/0e1364a5-ceb0-49e9-8658-94ff7bb40dcc.jpeg,52843522,False,Nothing Phishy Here,,"The website appears to be for a health service called 'College Health IPA' that claims to have been providing services since 1991. It mentions managed behavioral health services in California and a strong network for members, which is typical information you might find on a legitimate healthcare provider's website.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be for a health service called 'College Health IPA' that claims to have been providing services since 1991. It mentions managed behavioral health services in California and a strong network for members, which is typical information you might find on a legitimate healthcare provider's website."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/0713ac55-719d-4311-9f27-f834d28dfb48.jpeg,52843524,False,Nothing Phishy Here,,"The image appears to be a screenshot of a professional corporate website for 'Fraser Group,' which claims to be a market information and research firm operating within the employee benefits and insurance markets in Canada.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a professional corporate website for 'Fraser Group,' which claims to be a market information and research firm operating within the employee benefits and insurance markets in Canada."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
